truckid,driverid,rdate,miles,gas,mpg
A87,A87,9-Apr,11712,2713,4.316992259
A87,A87,9-Mar,13853,2713,5.106155547
A87,A87,9-Feb,12551,2713,4.62624401
A87,A87,9-Jan,10386,2713,3.828234427
A88,A88,13-Jun,9653,1994,4.841023069
A88,A88,13-May,11494,2424,4.741749175
A88,A88,13-Apr,9807,1772,5.534424379
A88,A88,13-Mar,12397,2414,5.135459818
A88,A88,13-Feb,12687,2612,4.85719755
A88,A88,13-Jan,8218,1675,4.906268657
A88,A88,12-Dec,13721,2677,5.125513635
A88,A88,12-Nov,14832,3499,4.238925407
A88,A88,12-Oct,9741,1965,4.957251908
A88,A88,12-Sep,11237,2210,5.084615385
A88,A88,12-Aug,10680,2067,5.166908563
A88,A88,12-Jul,13219,2575,5.133592233
A88,A88,12-Jun,9651,1971,4.896499239
A88,A88,12-May,12998,2735,4.752468007
A88,A88,12-Apr,10785,2078,5.190086622
A88,A88,12-Mar,8770,1848,4.745670996
A88,A88,12-Feb,11401,2580,4.418992248
A88,A88,12-Jan,14321,2705,5.294269871
A88,A88,11-Dec,10883,2295,4.74204793
A88,A88,11-Nov,14351,3071,4.673070661
A88,A88,11-Oct,12805,2798,4.576483202
A88,A88,11-Sep,10432,1850,5.638918919
A88,A88,11-Aug,15454,2713,5.696277184
A88,A88,11-Jul,11906,2295,5.187799564
A88,A88,11-Jun,12393,2190,5.65890411
A88,A88,11-May,11293,2190,5.156621005
A88,A88,11-Apr,13825,2190,6.312785388
A88,A88,11-Mar,12256,2190,5.596347032
A88,A88,11-Feb,11706,2190,5.345205479
A88,A88,11-Jan,9783,2190,4.467123288
A88,A88,10-Dec,11381,2190,5.196803653
A88,A88,10-Nov,15414,2190,7.038356164
A88,A88,10-Oct,12701,2190,5.799543379
A88,A88,10-Sep,13191,2190,6.023287671
A88,A88,10-Aug,14543,2190,6.640639269
A88,A88,10-Jul,12874,2190,5.878538813
A88,A88,10-Jun,13132,2190,5.996347032
A88,A88,10-May,14580,2190,6.657534247
A88,A88,10-Apr,13373,2190,6.106392694
A88,A88,10-Mar,12980,2190,5.926940639
A88,A88,10-Feb,10069,2190,4.597716895
A88,A88,10-Jan,14970,2190,6.835616438
A88,A88,9-Dec,12089,2190,5.520091324
A88,A88,9-Nov,10656,2190,4.865753425
A88,A88,9-Oct,13619,2190,6.218721461
A88,A88,9-Sep,11062,2190,5.051141553
A88,A88,9-Aug,11548,2190,5.273059361
A88,A88,9-Jul,10704,2190,4.887671233
A88,A88,9-Jun,14827,2190,6.770319635
A88,A88,9-May,14986,2190,6.842922374
A88,A88,9-Apr,15275,2190,6.974885845
A88,A88,9-Mar,13253,2190,6.051598174
A88,A88,9-Feb,14408,2190,6.578995434
A88,A88,9-Jan,10687,2190,4.879908676
A89,A89,13-Jun,14955,3344,4.472188995
A89,A89,13-May,14587,2927,4.983600957
A89,A89,13-Apr,11678,2628,4.443683409
A89,A89,13-Mar,10276,2082,4.935638809
A89,A89,13-Feb,12142,2442,4.972153972
A89,A89,13-Jan,8858,1623,5.457794208
A89,A89,12-Dec,14481,2863,5.057981139
A89,A89,12-Nov,14115,2654,5.31838734
A89,A89,12-Oct,11646,2296,5.072299652
A89,A89,12-Sep,12489,2976,4.196572581
A89,A89,12-Aug,11766,2296,5.12456446
A89,A89,12-Jul,13313,2775,4.797477477
A89,A89,12-Jun,10334,1979,5.221829207
A89,A89,12-May,15156,3166,4.787113076
A89,A89,12-Apr,11761,2379,4.943673813
A89,A89,12-Mar,13209,2366,5.582840237
A89,A89,12-Feb,12128,2202,5.507720254
A89,A89,12-Jan,15113,3032,4.984498681
A89,A89,11-Dec,10592,2243,4.722246991
A89,A89,11-Nov,10828,2184,4.957875458
A89,A89,11-Oct,12820,2211,5.798281321
A89,A89,11-Sep,14110,2620,5.385496183
A89,A89,11-Aug,12921,2578,5.012024825
A89,A89,11-Jul,10467,2347,4.459735833
A89,A89,11-Jun,9715,2544,3.818789308
A89,A89,11-May,11024,2544,4.333333333
A89,A89,11-Apr,13646,2544,5.363993711
A89,A89,11-Mar,9046,2544,3.55581761
A89,A89,11-Feb,9206,2544,3.618710692
A89,A89,11-Jan,10481,2544,4.119889937
A89,A89,10-Dec,8679,2544,3.411556604
A89,A89,10-Nov,13356,2544,5.25
A89,A89,10-Oct,12158,2544,4.77908805
A89,A89,10-Sep,11667,2544,4.586084906
A89,A89,10-Aug,11991,2544,4.713443396
A89,A89,10-Jul,13059,2544,5.133254717
A89,A89,10-Jun,11401,2544,4.481525157
A89,A89,10-May,9707,2544,3.815644654
A89,A89,10-Apr,13877,2544,5.454795597
A89,A89,10-Mar,10658,2544,4.189465409
A89,A89,10-Feb,14497,2544,5.698506289
A89,A89,10-Jan,10098,2544,3.969339623
A89,A89,9-Dec,12826,2544,5.041666667
A89,A89,9-Nov,11281,2544,4.434355346
A89,A89,9-Oct,14134,2544,5.55581761
A89,A89,9-Sep,13075,2544,5.139544025
A89,A89,9-Aug,15264,2544,6
A89,A89,9-Jul,11169,2544,4.390330189
A89,A89,9-Jun,13944,2544,5.481132075
A89,A89,9-May,9945,2544,3.909198113
A89,A89,9-Apr,12921,2544,5.079009434
A89,A89,9-Mar,9663,2544,3.798349057
A89,A89,9-Feb,9969,2544,3.918632075
A89,A89,9-Jan,14328,2544,5.632075472
A90,A90,13-Jun,9163,1992,4.599899598
A90,A90,13-May,11374,2336,4.869006849
A90,A90,13-Apr,15066,3689,4.084033613
A90,A90,13-Mar,10788,2008,5.37250996
A90,A90,13-Feb,10041,1996,5.030561122
A90,A90,13-Jan,14563,3482,4.182366456
A90,A90,12-Dec,8447,1834,4.605779716
A90,A90,12-Nov,9621,1851,5.197730956
A90,A90,12-Oct,13712,2402,5.708576187
A90,A90,12-Sep,14528,2646,5.490551776
A90,A90,12-Aug,10543,2551,4.132889063
A90,A90,12-Jul,14793,3372,4.387010676
A90,A90,12-Jun,12457,2311,5.390307226
A90,A90,12-May,11289,2211,5.105834464
A90,A90,12-Apr,14309,2923,4.895313035
A90,A90,12-Mar,12956,2667,4.857892763
A90,A90,12-Feb,15295,3040,5.03125
A90,A90,12-Jan,10373,2248,4.614323843
A90,A90,11-Dec,15083,3096,4.871770026
A90,A90,11-Nov,12949,2520,5.138492063
A90,A90,11-Oct,11383,2368,4.807010135
A90,A90,11-Sep,8826,1867,4.727370112
A90,A90,11-Aug,10580,2026,5.222112537
A90,A90,11-Jul,10515,1872,5.616987179
A90,A90,11-Jun,14715,2375,6.195789474
A90,A90,11-May,12749,2375,5.368
A90,A90,11-Apr,11061,2375,4.657263158
A90,A90,11-Mar,8924,2375,3.757473684
A90,A90,11-Feb,13446,2375,5.661473684
A90,A90,11-Jan,11640,2375,4.901052632
A90,A90,10-Dec,10543,2375,4.439157895
A90,A90,10-Nov,10177,2375,4.285052632
A90,A90,10-Oct,9384,2375,3.951157895
A90,A90,10-Sep,13771,2375,5.798315789
A90,A90,10-Aug,14802,2375,6.232421053
A90,A90,10-Jul,15280,2375,6.433684211
A90,A90,10-Jun,10033,2375,4.224421053
A90,A90,10-May,10560,2375,4.446315789
A90,A90,10-Apr,13370,2375,5.629473684
A90,A90,10-Mar,13077,2375,5.506105263
A90,A90,10-Feb,11613,2375,4.889684211
A90,A90,10-Jan,10823,2375,4.557052632
A90,A90,9-Dec,11677,2375,4.916631579
A90,A90,9-Nov,10450,2375,4.4
A90,A90,9-Oct,14599,2375,6.146947368
A90,A90,9-Sep,11304,2375,4.759578947
A90,A90,9-Aug,12220,2375,5.145263158
A90,A90,9-Jul,12400,2375,5.221052632
A90,A90,9-Jun,13794,2375,5.808
A90,A90,9-May,11686,2375,4.920421053
A90,A90,9-Apr,14880,2375,6.265263158
A90,A90,9-Mar,13607,2375,5.729263158
A90,A90,9-Feb,12905,2375,5.433684211
A90,A90,9-Jan,14739,2375,6.205894737
A91,A91,13-Jun,10348,1970,5.252791878
A91,A91,13-May,11209,2046,5.478494624
A91,A91,13-Apr,12889,2312,5.57482699
A91,A91,13-Mar,13925,2380,5.850840336
A91,A91,13-Feb,10116,2044,4.949119374
A91,A91,13-Jan,11749,2381,4.93448131
A91,A91,12-Dec,10162,2185,4.650800915
A91,A91,12-Nov,14219,2877,4.942301008
A91,A91,12-Oct,12456,2829,4.402969247
A91,A91,12-Sep,13330,2823,4.721927028
A91,A91,12-Aug,12457,2360,5.278389831
A91,A91,12-Jul,8908,1650,5.398787879
A91,A91,12-Jun,11077,2286,4.845581802
A91,A91,12-May,13119,2689,4.87876534
A91,A91,12-Apr,10749,2209,4.866002716
A91,A91,12-Mar,9379,1612,5.818238213
A91,A91,12-Feb,11504,2710,4.24501845
A91,A91,12-Jan,13538,2777,4.875045013
A91,A91,11-Dec,13448,2520,5.336507937
A91,A91,11-Nov,12173,2582,4.714562355
A91,A91,11-Oct,11694,2629,4.448079118
A91,A91,11-Sep,10838,2230,4.860089686
A91,A91,11-Aug,12292,2534,4.850828729
A91,A91,11-Jul,12926,2633,4.909229016
A91,A91,11-Jun,11731,1959,5.988259316
A91,A91,11-May,15187,1959,7.752424706
A91,A91,11-Apr,14540,1959,7.42215416
A91,A91,11-Mar,12720,1959,6.493108729
A91,A91,11-Feb,11461,1959,5.850433895
A91,A91,11-Jan,14599,1959,7.452271567
A91,A91,10-Dec,11068,1959,5.649821337
A91,A91,10-Nov,13197,1959,6.736600306
A91,A91,10-Oct,10990,1959,5.610005105
A91,A91,10-Sep,14957,1959,7.635017866
A91,A91,10-Aug,10966,1959,5.597753956
A91,A91,10-Jul,13974,1959,7.13323124
A91,A91,10-Jun,11269,1959,5.752424706
A91,A91,10-May,9395,1959,4.795814191
A91,A91,10-Apr,10515,1959,5.367534456
A91,A91,10-Mar,13611,1959,6.947932619
A91,A91,10-Feb,11762,1959,6.004083716
A91,A91,10-Jan,9865,1959,5.035732517
A91,A91,9-Dec,10715,1959,5.469627361
A91,A91,9-Nov,10434,1959,5.32618683
A91,A91,9-Oct,13440,1959,6.860643185
A91,A91,9-Sep,9468,1959,4.833078101
A91,A91,9-Aug,15287,1959,7.803471159
A91,A91,9-Jul,9329,1959,4.762123532
A91,A91,9-Jun,14583,1959,7.444104135
A91,A91,9-May,8714,1959,4.448187851
A91,A91,9-Apr,15553,1959,7.939254722
A91,A91,9-Mar,10640,1959,5.431342522
A91,A91,9-Feb,12727,1959,6.496681981
A91,A91,9-Jan,13135,1959,6.704951506
A92,A92,13-Jun,13617,2960,4.600337838
A92,A92,13-May,10046,2014,4.988083416
A92,A92,13-Apr,12721,2602,4.888931591
A92,A92,13-Mar,10350,2083,4.968795007
A92,A92,13-Feb,11700,2501,4.678128749
A92,A92,13-Jan,8978,1725,5.204637681
A92,A92,12-Dec,10217,1824,5.601425439
A92,A92,12-Nov,11787,2628,4.485159817
A92,A92,12-Oct,13791,2716,5.077687776
A92,A92,12-Sep,9222,1856,4.96875
A92,A92,12-Aug,9930,2129,4.664161578
A92,A92,12-Jul,11926,2346,5.083546462
A92,A92,12-Jun,12871,2552,5.043495298
A92,A92,12-May,15195,3496,4.346395881
A92,A92,12-Apr,9697,2159,4.491431218
A92,A92,12-Mar,10278,2005,5.126184539
A92,A92,12-Feb,10991,2288,4.803758741
A92,A92,12-Jan,11564,2271,5.092029943
A92,A92,11-Dec,9651,1899,5.082148499
A92,A92,11-Nov,13313,3058,4.353499019
A92,A92,11-Oct,15004,2552,5.879310345
A92,A92,11-Sep,14248,2630,5.417490494
A92,A92,11-Aug,10263,2084,4.924664107
A92,A92,11-Jul,12698,2743,4.629238061
A92,A92,11-Jun,12467,1741,7.160827111
A92,A92,11-May,12418,1741,7.132682366
A92,A92,11-Apr,8982,1741,5.159103963
A92,A92,11-Mar,10335,1741,5.936243538
A92,A92,11-Feb,10060,1741,5.77828834
A92,A92,11-Jan,8542,1741,4.906375646
A92,A92,10-Dec,10613,1741,6.095921884
A92,A92,10-Nov,8775,1741,5.040206778
A92,A92,10-Oct,14248,1741,8.183802412
A92,A92,10-Sep,11630,1741,6.680068926
A92,A92,10-Aug,14249,1741,8.184376795
A92,A92,10-Jul,8744,1741,5.022400919
A92,A92,10-Jun,12723,1741,7.307869041
A92,A92,10-May,14184,1741,8.14704193
A92,A92,10-Apr,10251,1741,5.887995405
A92,A92,10-Mar,10108,1741,5.805858702
A92,A92,10-Feb,14095,1741,8.095921884
A92,A92,10-Jan,8489,1741,4.875933372
A92,A92,9-Dec,12520,1741,7.191269385
A92,A92,9-Nov,10393,1741,5.969557725
A92,A92,9-Oct,8244,1741,4.73520965
A92,A92,9-Sep,9846,1741,5.655370477
A92,A92,9-Aug,12044,1741,6.917863297
A92,A92,9-Jul,9137,1741,5.248133257
A92,A92,9-Jun,12925,1741,7.423894314
A92,A92,9-May,11638,1741,6.684663986
A92,A92,9-Apr,15440,1741,8.868466399
A92,A92,9-Mar,12469,1741,7.161975876
A92,A92,9-Feb,8636,1741,4.960367605
A92,A92,9-Jan,13786,1741,7.918437679
A93,A93,13-Jun,9433,1902,4.959516299
A93,A93,13-May,13849,2769,5.001444565
A93,A93,13-Apr,10908,2249,4.850155625
A93,A93,13-Mar,11774,2644,4.453101362
A93,A93,13-Feb,13931,2687,5.184592482
A93,A93,13-Jan,14090,2805,5.023172906
A93,A93,12-Dec,10210,2104,4.852661597
A93,A93,12-Nov,13640,2653,5.141349416
A93,A93,12-Oct,14043,2731,5.142072501
A93,A93,12-Sep,9685,1631,5.938074801
A93,A93,12-Aug,10066,2142,4.699346405
A93,A93,12-Jul,11481,2053,5.592303945
A93,A93,12-Jun,10566,2043,5.171806167
A93,A93,12-May,14662,2683,5.464778233
A93,A93,12-Apr,12501,2587,4.832238114
A93,A93,12-Mar,11370,2474,4.595796281
A93,A93,12-Feb,14865,3138,4.73709369
A93,A93,12-Jan,12222,2091,5.845050215
A93,A93,11-Dec,12884,2695,4.780705009
A93,A93,11-Nov,11148,2479,4.496974587
A93,A93,11-Oct,14242,3303,4.311837723
A93,A93,11-Sep,9891,2001,4.943028486
A93,A93,11-Aug,9753,2252,4.330817052
A93,A93,11-Jul,10119,1988,5.090040241
A93,A93,11-Jun,11367,3050,3.726885246
A93,A93,11-May,11194,3050,3.670163934
A93,A93,11-Apr,9023,3050,2.958360656
A93,A93,11-Mar,12984,3050,4.25704918
A93,A93,11-Feb,13132,3050,4.30557377
A93,A93,11-Jan,13940,3050,4.570491803
A93,A93,10-Dec,9816,3050,3.218360656
A93,A93,10-Nov,14986,3050,4.913442623
A93,A93,10-Oct,10597,3050,3.47442623
A93,A93,10-Sep,9294,3050,3.047213115
A93,A93,10-Aug,11939,3050,3.91442623
A93,A93,10-Jul,12833,3050,4.207540984
A93,A93,10-Jun,13305,3050,4.362295082
A93,A93,10-May,11691,3050,3.833114754
A93,A93,10-Apr,9576,3050,3.139672131
A93,A93,10-Mar,12919,3050,4.235737705
A93,A93,10-Feb,13279,3050,4.353770492
A93,A93,10-Jan,12488,3050,4.09442623
A93,A93,9-Dec,13460,3050,4.413114754
A93,A93,9-Nov,12568,3050,4.120655738
A93,A93,9-Oct,9453,3050,3.099344262
A93,A93,9-Sep,13974,3050,4.581639344
A93,A93,9-Aug,14232,3050,4.666229508
A93,A93,9-Jul,10724,3050,3.516065574
A93,A93,9-Jun,13852,3050,4.541639344
A93,A93,9-May,13570,3050,4.449180328
A93,A93,9-Apr,11099,3050,3.639016393
A93,A93,9-Mar,11064,3050,3.627540984
A93,A93,9-Feb,8377,3050,2.746557377
A93,A93,9-Jan,11861,3050,3.888852459
A94,A94,13-Jun,13296,2474,5.374292643
A94,A94,13-May,12810,2482,5.161160355
A94,A94,13-Apr,14344,2968,4.832884097
A94,A94,13-Mar,11184,2605,4.29328215
A94,A94,13-Feb,10073,2098,4.801239276
A94,A94,13-Jan,15384,3006,5.117764471
A94,A94,12-Dec,11680,2479,4.711577249
A94,A94,12-Nov,14547,2941,4.946276777
A94,A94,12-Oct,12295,2188,5.61928702
A94,A94,12-Sep,12094,2668,4.532983508
A94,A94,12-Aug,14834,2821,5.258419
A94,A94,12-Jul,11138,2447,4.551695954
A94,A94,12-Jun,14591,3275,4.455267176
A94,A94,12-May,11686,2296,5.089721254
A94,A94,12-Apr,14102,2640,5.341666667
A94,A94,12-Mar,14569,3349,4.350253807
A94,A94,12-Feb,12413,2383,5.208980277
A94,A94,12-Jan,15158,3445,4.4
A94,A94,11-Dec,13566,2640,5.138636364
A94,A94,11-Nov,14426,3381,4.266784975
A94,A94,11-Oct,11552,2658,4.346124906
A94,A94,11-Sep,10667,1870,5.704278075
A94,A94,11-Aug,13164,2652,4.963800905
A94,A94,11-Jul,12164,2831,4.296714942
A94,A94,11-Jun,10338,2387,4.330959363
A94,A94,11-May,15759,2387,6.602010892
A94,A94,11-Apr,9607,2387,4.024717218
A94,A94,11-Mar,15499,2387,6.493087558
A94,A94,11-Feb,14666,2387,6.144113951
A94,A94,11-Jan,9261,2387,3.879765396
A94,A94,10-Dec,11925,2387,4.995810641
A94,A94,10-Nov,9207,2387,3.857142857
A94,A94,10-Oct,14663,2387,6.142857143
A94,A94,10-Sep,12843,2387,5.3803938
A94,A94,10-Aug,10479,2387,4.390029326
A94,A94,10-Jul,13543,2387,5.673648932
A94,A94,10-Jun,10416,2387,4.363636364
A94,A94,10-May,11297,2387,4.732718894
A94,A94,10-Apr,12310,2387,5.157100964
A94,A94,10-Mar,11058,2387,4.632593213
A94,A94,10-Feb,10737,2387,4.498114788
A94,A94,10-Jan,12256,2387,5.134478425
A94,A94,9-Dec,12591,2387,5.274821952
A94,A94,9-Nov,14062,2387,5.891076665
A94,A94,9-Oct,10610,2387,4.444909929
A94,A94,9-Sep,13269,2387,5.558860494
A94,A94,9-Aug,10959,2387,4.591118559
A94,A94,9-Jul,12569,2387,5.265605362
A94,A94,9-Jun,10041,2387,4.2065354
A94,A94,9-May,10508,2387,4.402178467
A94,A94,9-Apr,14367,2387,6.018852116
A94,A94,9-Mar,13090,2387,5.483870968
A94,A94,9-Feb,14054,2387,5.887725178
A94,A94,9-Jan,13029,2387,5.458315878
A95,A95,13-Jun,14670,3328,4.408052885
A95,A95,13-May,12329,2527,4.878907796
A95,A95,13-Apr,12830,2608,4.919478528
A95,A95,13-Mar,11630,2081,5.588659298
A95,A95,13-Feb,13394,2666,5.024006002
A95,A95,13-Jan,12482,2402,5.196502914
A95,A95,12-Dec,10767,2138,5.036014967
A95,A95,12-Nov,12365,2641,4.68193866
A95,A95,12-Oct,10469,1792,5.842075893
A95,A95,12-Sep,9488,1899,4.996313849
A95,A95,12-Aug,12110,2314,5.233362143
A95,A95,12-Jul,9284,1893,4.904384575
A95,A95,12-Jun,10378,1921,5.402394586
A95,A95,12-May,14149,2742,5.160102115
A95,A95,12-Apr,8774,1891,4.639873083
A95,A95,12-Mar,11555,2733,4.227954629
A95,A95,12-Feb,13444,2620,5.13129771
A95,A95,12-Jan,14537,3354,4.334227788
A95,A95,11-Dec,9481,2253,4.208166889
A95,A95,11-Nov,13046,2746,4.750910415
A95,A95,11-Oct,8575,1771,4.841897233
A95,A95,11-Sep,11509,2319,4.96291505
A95,A95,11-Aug,14945,3197,4.674695027
A95,A95,11-Jul,15384,3128,4.918158568
A95,A95,11-Jun,11400,3022,3.772336201
A95,A95,11-May,11255,3022,3.724354732
A95,A95,11-Apr,10859,3022,3.593315685
A95,A95,11-Mar,14234,3022,4.710125745
A95,A95,11-Feb,11528,3022,3.814692257
A95,A95,11-Jan,13849,3022,4.582726671
A95,A95,10-Dec,13045,3022,4.316677697
A95,A95,10-Nov,14345,3022,4.746856386
A95,A95,10-Oct,12851,3022,4.2524818
A95,A95,10-Sep,10676,3022,3.532759762
A95,A95,10-Aug,11774,3022,3.896095301
A95,A95,10-Jul,11789,3022,3.901058901
A95,A95,10-Jun,12002,3022,3.971542025
A95,A95,10-May,13848,3022,4.582395764
A95,A95,10-Apr,12098,3022,4.003309067
A95,A95,10-Mar,13950,3022,4.616148246
A95,A95,10-Feb,10098,3022,3.341495698
A95,A95,10-Jan,10074,3022,3.333553938
A95,A95,9-Dec,10550,3022,3.49106552
A95,A95,9-Nov,12044,3022,3.985440106
A95,A95,9-Oct,10374,3022,3.432825943
A95,A95,9-Sep,11399,3022,3.772005295
A95,A95,9-Aug,8612,3022,2.849768365
A95,A95,9-Jul,15075,3022,4.988418266
A95,A95,9-Jun,10301,3022,3.408669755
A95,A95,9-May,15064,3022,4.984778293
A95,A95,9-Apr,9551,3022,3.160489742
A95,A95,9-Mar,12667,3022,4.19159497
A95,A95,9-Feb,9784,3022,3.237590999
A95,A95,9-Jan,10229,3022,3.384844474
A96,A96,13-Jun,12738,2637,4.830489192
A96,A96,13-May,13991,2566,5.452455183
A96,A96,13-Apr,9767,1811,5.393152954
A96,A96,13-Mar,15165,3101,4.890357949
A96,A96,13-Feb,11249,2375,4.736421053
A96,A96,13-Jan,9384,1773,5.292724196
A96,A96,12-Dec,9501,1946,4.882322713
A96,A96,12-Nov,14157,2692,5.258915305
A96,A96,12-Oct,11820,2080,5.682692308
A96,A96,12-Sep,14186,2561,5.539242483
A96,A96,12-Aug,12299,2545,4.832612967
A96,A96,12-Jul,14390,2654,5.422004521
A96,A96,12-Jun,14536,2903,5.007233896
A96,A96,12-May,9522,1971,4.831050228
A96,A96,12-Apr,12361,2408,5.133305648
A96,A96,12-Mar,13319,2265,5.880353201
A96,A96,12-Feb,9347,2066,4.524201355
A96,A96,12-Jan,12810,2685,4.770949721
A96,A96,11-Dec,9047,1778,5.088301462
A96,A96,11-Nov,10044,2187,4.592592593
A96,A96,11-Oct,9659,1710,5.648538012
A96,A96,11-Sep,12043,2372,5.077150084
A96,A96,11-Aug,14858,3237,4.590052518
A96,A96,11-Jul,12417,2931,4.236438076
A96,A96,11-Jun,11162,2301,4.850934376
A96,A96,11-May,14115,2301,6.134289439
A96,A96,11-Apr,10156,2301,4.413733159
A96,A96,11-Mar,13391,2301,5.819643633
A96,A96,11-Feb,10441,2301,4.537592351
A96,A96,11-Jan,9383,2301,4.077792264
A96,A96,10-Dec,9150,2301,3.976531943
A96,A96,10-Nov,11334,2301,4.925684485
A96,A96,10-Oct,13750,2301,5.975662755
A96,A96,10-Sep,11918,2301,5.179487179
A96,A96,10-Aug,12203,2301,5.303346371
A96,A96,10-Jul,13618,2301,5.918296393
A96,A96,10-Jun,9998,2301,4.345067362
A96,A96,10-May,11009,2301,4.784441547
A96,A96,10-Apr,11250,2301,4.889178618
A96,A96,10-Mar,12147,2301,5.279009126
A96,A96,10-Feb,12512,2301,5.437635811
A96,A96,10-Jan,8213,2301,3.569317688
A96,A96,9-Dec,10604,2301,4.608431117
A96,A96,9-Nov,14533,2301,6.315949587
A96,A96,9-Oct,12317,2301,5.352890048
A96,A96,9-Sep,12069,2301,5.245110821
A96,A96,9-Aug,14461,2301,6.284658844
A96,A96,9-Jul,10551,2301,4.585397653
A96,A96,9-Jun,10113,2301,4.395045632
A96,A96,9-May,10595,2301,4.604519774
A96,A96,9-Apr,12519,2301,5.440677966
A96,A96,9-Mar,11023,2301,4.790525858
A96,A96,9-Feb,12484,2301,5.425467188
A96,A96,9-Jan,14658,2301,6.370273794
A97,A97,13-Jun,13489,2425,5.562474227
A97,A97,13-May,10189,1862,5.47207304
A97,A97,13-Apr,13902,2432,5.716282895
A97,A97,13-Mar,11478,2184,5.255494505
A97,A97,13-Feb,10636,2303,4.618323925
A97,A97,13-Jan,11633,2100,5.53952381
A97,A97,12-Dec,11325,2151,5.264993026
A97,A97,12-Nov,11316,2363,4.788827761
A97,A97,12-Oct,10626,2051,5.180887372
A97,A97,12-Sep,11378,2402,4.736885928
A97,A97,12-Aug,14064,3049,4.612659888
A97,A97,12-Jul,15508,3235,4.79381762
A97,A97,12-Jun,13137,3131,4.195784095
A97,A97,12-May,11929,2411,4.947739527
A97,A97,12-Apr,11619,2065,5.626634383
A97,A97,12-Mar,12147,2469,4.919805589
A97,A97,12-Feb,10785,2043,5.279001468
A97,A97,12-Jan,13505,2459,5.492069947
A97,A97,11-Dec,11680,2188,5.33820841
A97,A97,11-Nov,13899,3055,4.549590835
A97,A97,11-Oct,8647,1868,4.629014989
A97,A97,11-Sep,12596,2605,4.835316699
A97,A97,11-Aug,12340,2524,4.889064976
A97,A97,11-Jul,11093,2063,5.377120698
A97,A97,11-Jun,12217,3172,3.851513241
A97,A97,11-May,10544,3172,3.32408575
A97,A97,11-Apr,11917,3172,3.756935687
A97,A97,11-Mar,15333,3172,4.833858764
A97,A97,11-Feb,10968,3172,3.457755359
A97,A97,11-Jan,11872,3172,3.742749054
A97,A97,10-Dec,11093,3172,3.497162673
A97,A97,10-Nov,12422,3172,3.916141236
A97,A97,10-Oct,12394,3172,3.907313997
A97,A97,10-Sep,10305,3172,3.248738966
A97,A97,10-Aug,9256,3172,2.918032787
A97,A97,10-Jul,14634,3172,4.613493064
A97,A97,10-Jun,9051,3172,2.853404792
A97,A97,10-May,11015,3172,3.472572509
A97,A97,10-Apr,8414,3172,2.65258512
A97,A97,10-Mar,11197,3172,3.529949559
A97,A97,10-Feb,12097,3172,3.813682219
A97,A97,10-Jan,9665,3172,3.046973518
A97,A97,9-Dec,10952,3172,3.452711223
A97,A97,9-Nov,12078,3172,3.807692308
A97,A97,9-Oct,12444,3172,3.923076923
A97,A97,9-Sep,10435,3172,3.289722573
A97,A97,9-Aug,11103,3172,3.500315259
A97,A97,9-Jul,11296,3172,3.561160151
A97,A97,9-Jun,11352,3172,3.578814628
A97,A97,9-May,12729,3172,4.012925599
A97,A97,9-Apr,9916,3172,3.126103405
A97,A97,9-Mar,12562,3172,3.960277427
A97,A97,9-Feb,10654,3172,3.358764187
A97,A97,9-Jan,12363,3172,3.897540984
A98,A98,13-Jun,10732,2238,4.795352994
A98,A98,13-May,11661,2528,4.612737342
A98,A98,13-Apr,10426,2572,4.053654743
A98,A98,13-Mar,11837,2098,5.642040038
A98,A98,13-Feb,11915,2406,4.952202826
A98,A98,13-Jan,13332,2465,5.40851927
A98,A98,12-Dec,10785,2457,4.389499389
A98,A98,12-Nov,13118,2635,4.978368121
A98,A98,12-Oct,11399,2634,4.327638573
A98,A98,12-Sep,12384,2070,5.982608696
A98,A98,12-Aug,13202,2846,4.638791286
A98,A98,12-Jul,14622,3313,4.413522487
A98,A98,12-Jun,9940,1818,5.467546755
A98,A98,12-May,9722,1884,5.16029724
A98,A98,12-Apr,10298,1933,5.327470253
A98,A98,12-Mar,11277,2108,5.349620493
A98,A98,12-Feb,13732,2592,5.297839506
A98,A98,12-Jan,10700,2160,4.953703704
A98,A98,11-Dec,12128,2414,5.024026512
A98,A98,11-Nov,8646,1648,5.246359223
A98,A98,11-Oct,10924,2260,4.833628319
A98,A98,11-Sep,8552,1787,4.785674314
A98,A98,11-Aug,12786,2424,5.274752475
A98,A98,11-Jul,10990,2165,5.076212471
A98,A98,11-Jun,9339,2573,3.629615235
A98,A98,11-May,14411,2573,5.600855033
A98,A98,11-Apr,11959,2573,4.64788185
A98,A98,11-Mar,13478,2573,5.238243296
A98,A98,11-Feb,10591,2573,4.116206763
A98,A98,11-Jan,14079,2573,5.471822775
A98,A98,10-Dec,10264,2573,3.989117761
A98,A98,10-Nov,9836,2573,3.822774971
A98,A98,10-Oct,12299,2573,4.780023319
A98,A98,10-Sep,11554,2573,4.490478041
A98,A98,10-Aug,10870,2573,4.224640497
A98,A98,10-Jul,10841,2573,4.213369607
A98,A98,10-Jun,10799,2573,4.19704625
A98,A98,10-May,14975,2573,5.820054411
A98,A98,10-Apr,15421,2573,5.993392927
